idVenta,fecha,idCliente,nombreCliente,cantidadProductos,totalVentas
3520,2024-02-03,C037,Cecilia Díaz,7,2099.9300000000003
3521,2024-02-23,C011,Nicole Díaz,8,119.92
3522,2024-02-24,C033,Melissa Woods,7,69.93
3523,2024-01-26,C025,Elena Torres,3,179.97
3524,2024-02-05,C029,Beatriz Delgado,1,119.99
3525,2024-01-18,C042,Ethan Perry,8,2392.0
3526,2024-02-19,C047,Paula Vivas,5,127.5
3527,2024-01-29,C045,Carmen Reyes,2,499.98
3528,2024-03-08,C005,Diana Palacios,4,159.96
3529,2024-02-04,C042,Ethan Perry,5,199.95000000000002
3530,2024-01-25,C037,Cecilia Díaz,1,169.99
3531,2024-01-11,C046,Louis Kelly,7,251.93
3532,2024-01-07,C036,Ryan Hughes,4,50.0
3533,2024-02-14,C009,Isabel Ruiz,4,79.96
3534,2024-01-13,C042,Ethan Perry,2,31.98
3535,2024-02-29,C006,Juan López,9,1529.91
3536,2024-03-13,C004,James Johnson,3,47.97
3537,2024-03-05,C024,Paul Carter,5,299.95
3538,2024-01-19,C006,Juan López,5,49.95
3539,2024-03-18,C008,Robert Brown,6,59.94
3540,2024-01-11,C006,Juan López,5,179.95000000000002
3541,2024-02-16,C027,Lorena Ramos,2,71.98
3542,2024-02-12,C034,Andrés Flores,8,2392.0
3543,2024-03-02,C048,Steven Howard,8,479.92
3544,2024-01-04,C041,Elisa Méndez,1,119.99
3545,2024-02-25,C027,Lorena Ramos,5,1495.0
3546,2024-01-06,C023,Sofía Aguilar,5,127.5
3547,2024-02-27,C026,Aaron Stewart,8,119.92
3548,2024-03-10,C048,Steven Howard,1,59.99
3549,2024-02-24,C005,Diana Palacios,6,594.0
3550,2024-02-15,C018,Raymond Green,4,479.96
3551,2024-03-01,C027,Lorena Ramos,10,255.0
3552,2024-01-12,C020,Henry Phillips,4,719.96
3553,2024-02-29,C001,Ana Martínez,3,44.97
3554,2024-01-08,C032,Jorge Collins,1,15.99
3555,2024-02-01,C043,Raquel Martín,10,2999.9
3556,2024-03-03,C014,Daniel Walker,10,1199.8999999999999
3557,2024-01-20,C030,Eduardo Freeman,6,359.94
3558,2024-02-17,C021,Adriana Román,5,749.95
3559,2024-03-28,C019,Karina Vega,10,2990.0
3560,2024-01-14,C023,Sofía Aguilar,10,1799.9
3561,2024-03-18,C011,Nicole Díaz,6,89.94
3562,2024-03-31,C013,Patricia Sánchez,8,1999.92
3563,2024-01-28,C017,Lucía Ortiz,1,25.5
3564,2024-03-15,C033,Melissa Woods,8,79.92
3565,2024-03-15,C003,María Gutiérrez,2,79.98
3566,2024-01-26,C020,Henry Phillips,4,3196.0
3567,2024-03-23,C045,Carmen Reyes,10,7990.0
3568,2024-01-21,C043,Raquel Martín,2,71.98
3569,2024-02-25,C001,Ana Martínez,2,359.98
3570,2024-03-12,C018,Raymond Green,8,2399.92
3571,2024-03-08,C036,Ryan Hughes,2,51.0
3572,2024-03-03,C002,John Smith,7,1189.93
3573,2024-01-12,C027,Lorena Ramos,4,239.96
3574,2024-02-16,C046,Louis Kelly,1,9.99
3575,2024-02-28,C042,Ethan Perry,6,899.94
3576,2024-02-19,C036,Ryan Hughes,9,1529.91
3577,2024-01-03,C008,Robert Brown,10,1199.8999999999999
3578,2024-03-07,C002,John Smith,5,1999.95
3579,2024-03-23,C005,Diana Palacios,7,2799.9300000000003
3580,2024-03-10,C027,Lorena Ramos,8,1199.92
3581,2024-01-06,C014,Daniel Walker,9,539.91
3582,2024-02-14,C029,Beatriz Delgado,10,3999.9
3583,2024-03-24,C030,Eduardo Freeman,1,119.99
3584,2024-01-03,C015,Sonia Reyes,9,891.0
3585,2024-03-05,C032,Jorge Collins,5,199.95000000000002
3586,2024-02-29,C026,Aaron Stewart,5,599.9499999999999
3587,2024-02-25,C036,Ryan Hughes,1,12.5
3588,2024-01-04,C009,Isabel Ruiz,1,119.99
3589,2024-02-18,C032,Jorge Collins,5,299.95
3590,2024-03-07,C021,Adriana Román,4,719.96
3591,2024-01-06,C044,Chris Butler,8,287.92
3592,2024-02-06,C015,Sonia Reyes,7,178.5
3593,2024-02-14,C020,Henry Phillips,2,299.98
3594,2024-01-22,C021,Adriana Román,3,539.97
3595,2024-03-11,C030,Eduardo Freeman,4,599.96
3596,2024-02-25,C029,Beatriz Delgado,4,3196.0
3597,2024-02-11,C045,Carmen Reyes,6,119.94
3598,2024-02-10,C043,Raquel Martín,6,1019.94
3599,2024-03-21,C040,Joseph Edwards,10,359.90000000000003
3600,2024-02-08,C025,Elena Torres,9,323.91
3601,2024-03-18,C011,Nicole Díaz,1,14.99
3602,2024-03-03,C026,Aaron Stewart,7,2093.0
3603,2024-02-24,C045,Carmen Reyes,4,679.96
3604,2024-03-31,C014,Daniel Walker,6,215.94
3605,2024-01-19,C035,Luciana Ramos,2,299.98
3606,2024-03-16,C009,Isabel Ruiz,3,107.97
3607,2024-03-29,C039,Valeria Vidal,6,59.94
3608,2024-01-29,C015,Sonia Reyes,10,2999.9
3609,2024-03-20,C031,Nuria Sandoval,3,749.97
3610,2024-03-17,C024,Paul Carter,10,149.9
3611,2024-03-01,C019,Karina Vega,1,35.99
3612,2024-01-03,C033,Melissa Woods,6,1019.94
3613,2024-01-20,C048,Steven Howard,8,479.92
3614,2024-03-06,C047,Paula Vivas,1,35.99
3615,2024-03-27,C045,Carmen Reyes,10,599.9
3616,2024-01-23,C018,Raymond Green,5,179.95000000000002
3617,2024-03-15,C048,Steven Howard,5,199.95000000000002
3618,2024-02-05,C017,Lucía Ortiz,10,399.90000000000003
3619,2024-01-19,C040,Joseph Edwards,5,199.95000000000002
3620,2024-03-25,C038,Tom Sanders,6,59.94
3621,2024-01-30,C018,Raymond Green,1,19.99
3622,2024-02-08,C043,Raquel Martín,7,839.93
3623,2024-03-12,C030,Eduardo Freeman,1,39.99
3624,2024-03-12,C035,Luciana Ramos,4,679.96
3625,2024-01-26,C019,Karina Vega,2,359.98
3626,2024-03-10,C049,Rebeca Ponce,1,59.99
3627,2024-02-19,C023,Sofía Aguilar,8,319.92
3628,2024-01-12,C020,Henry Phillips,1,299.0
3629,2024-03-18,C004,James Johnson,6,359.94
3630,2024-03-08,C008,Robert Brown,4,679.96
3631,2024-03-07,C028,Arthur Wright,2,39.98
3632,2024-01-09,C045,Carmen Reyes,1,39.99
3633,2024-03-05,C017,Lucía Ortiz,2,799.98
3634,2024-01-02,C031,Nuria Sandoval,3,297.0
3635,2024-01-19,C011,Nicole Díaz,7,1749.93
3636,2024-02-23,C028,Arthur Wright,5,179.95000000000002
3637,2024-01-15,C048,Steven Howard,9,539.91
3638,2024-03-29,C020,Henry Phillips,4,599.96
3639,2024-02-17,C015,Sonia Reyes,10,2990.0
3640,2024-03-12,C021,Adriana Román,4,50.0
3641,2024-02-06,C031,Nuria Sandoval,5,62.5
3642,2024-02-08,C047,Paula Vivas,8,1439.92
3643,2024-03-24,C004,James Johnson,6,4794.0
3644,2024-01-26,C047,Paula Vivas,3,119.97
3645,2024-01-12,C013,Patricia Sánchez,2,339.98
3646,2024-01-06,C033,Melissa Woods,3,509.97
3647,2024-01-02,C030,Eduardo Freeman,7,693.0
3648,2024-01-22,C047,Paula Vivas,2,359.98
3649,2024-03-18,C006,Juan López,9,539.91
3650,2024-01-12,C042,Ethan Perry,3,107.97
3651,2024-03-22,C027,Lorena Ramos,10,2499.9
3652,2024-01-19,C009,Isabel Ruiz,9,7191.0
3653,2024-03-25,C038,Tom Sanders,5,74.95
3654,2024-03-17,C021,Adriana Román,4,679.96
3655,2024-03-03,C001,Ana Martínez,5,79.95
3656,2024-02-24,C028,Arthur Wright,3,539.97
3657,2024-02-26,C001,Ana Martínez,2,19.98
3658,2024-03-26,C049,Rebeca Ponce,3,1199.97
3659,2024-01-13,C048,Steven Howard,10,1499.9
3660,2024-02-25,C019,Karina Vega,10,199.89999999999998
3661,2024-02-19,C017,Lucía Ortiz,3,749.97
3662,2024-01-21,C009,Isabel Ruiz,10,359.90000000000003
3663,2024-02-21,C035,Luciana Ramos,10,125.0
3664,2024-01-10,C017,Lucía Ortiz,8,1359.92
3665,2024-03-17,C030,Eduardo Freeman,6,89.94
3666,2024-02-16,C013,Patricia Sánchez,9,1349.91
3667,2024-03-13,C001,Ana Martínez,5,199.95000000000002
3668,2024-02-20,C043,Raquel Martín,2,198.0
3669,2024-01-29,C035,Luciana Ramos,3,59.97
3670,2024-02-24,C047,Paula Vivas,5,99.94999999999999
3671,2024-03-26,C019,Karina Vega,2,299.98
3672,2024-01-18,C043,Raquel Martín,8,319.92
3673,2024-02-15,C005,Diana Palacios,7,104.93
3674,2024-01-18,C023,Sofía Aguilar,4,479.96
3675,2024-01-28,C009,Isabel Ruiz,5,495.0
3676,2024-01-07,C003,María Gutiérrez,7,69.93
3677,2024-03-10,C009,Isabel Ruiz,4,999.96
3678,2024-01-18,C042,Ethan Perry,1,15.99
3679,2024-03-22,C002,John Smith,4,396.0
3680,2024-02-10,C038,Tom Sanders,6,1794.0
3681,2024-03-24,C002,John Smith,6,239.94
3682,2024-02-11,C019,Karina Vega,9,891.0
3683,2024-01-29,C044,Chris Butler,7,419.93
3684,2024-02-17,C046,Louis Kelly,3,2397.0
3685,2024-03-22,C012,Michael Davis,8,479.92
3686,2024-02-22,C009,Isabel Ruiz,10,1699.9
3687,2024-03-02,C008,Robert Brown,6,359.94
3688,2024-02-24,C048,Steven Howard,6,239.94
3689,2024-03-12,C031,Nuria Sandoval,1,19.99
3690,2024-01-02,C043,Raquel Martín,10,149.9
3691,2024-02-06,C002,John Smith,7,1749.93
3692,2024-03-27,C009,Isabel Ruiz,1,14.99
3693,2024-03-27,C045,Carmen Reyes,5,199.95000000000002
3694,2024-02-14,C013,Patricia Sánchez,4,396.0
3695,2024-02-15,C016,George Hill,6,1079.94
3696,2024-02-21,C013,Patricia Sánchez,10,1199.8999999999999
3697,2024-03-05,C002,John Smith,5,749.95
3698,2024-01-05,C041,Elisa Méndez,10,599.9
3699,2024-02-10,C019,Karina Vega,4,479.96
3700,2024-03-03,C006,Juan López,8,204.0
3701,2024-01-02,C044,Chris Butler,4,3196.0
3702,2024-02-14,C046,Louis Kelly,10,1699.9
3703,2024-01-25,C017,Lucía Ortiz,9,1529.91
3704,2024-02-20,C046,Louis Kelly,7,2093.0
3705,2024-03-14,C034,Andrés Flores,9,891.0
3706,2024-01-30,C041,Elisa Méndez,7,1189.93
3707,2024-03-16,C048,Steven Howard,3,76.5
3708,2024-03-21,C033,Melissa Woods,10,149.9
3709,2024-03-04,C045,Carmen Reyes,5,749.95
3710,2024-03-15,C033,Melissa Woods,4,79.96
3711,2024-01-07,C033,Melissa Woods,9,229.5
3712,2024-03-04,C049,Rebeca Ponce,3,76.5
3713,2024-03-05,C005,Diana Palacios,10,3999.9
3714,2024-01-09,C042,Ethan Perry,9,179.91
3715,2024-01-06,C033,Melissa Woods,8,204.0
3716,2024-02-07,C016,George Hill,10,2999.9
3717,2024-03-26,C004,James Johnson,9,1619.91
3718,2024-03-14,C022,David Miller,5,99.94999999999999
3719,2024-01-22,C039,Valeria Vidal,2,31.98
3720,2024-03-15,C024,Paul Carter,7,2799.9300000000003
3721,2024-01-04,C038,Tom Sanders,2,119.98
3722,2024-01-14,C032,Jorge Collins,9,2699.91
3723,2024-02-05,C043,Raquel Martín,2,799.98
3724,2024-03-11,C020,Henry Phillips,4,102.0
3725,2024-01-20,C036,Ryan Hughes,4,59.96
3726,2024-02-24,C009,Isabel Ruiz,9,143.91
3727,2024-02-04,C028,Arthur Wright,5,62.5
3728,2024-02-22,C037,Cecilia Díaz,2,29.98
3729,2024-02-10,C026,Aaron Stewart,4,1599.96
3730,2024-02-27,C040,Joseph Edwards,8,119.92
3731,2024-02-18,C018,Raymond Green,8,100.0
3732,2024-02-01,C020,Henry Phillips,9,2691.0
3733,2024-03-05,C040,Joseph Edwards,4,59.96
3734,2024-02-26,C049,Rebeca Ponce,5,1495.0
3735,2024-03-30,C032,Jorge Collins,8,792.0
3736,2024-02-15,C038,Tom Sanders,2,39.98
3737,2024-02-18,C041,Elisa Méndez,9,2691.0
3738,2024-01-10,C017,Lucía Ortiz,9,891.0
3739,2024-01-27,C002,John Smith,2,198.0
3740,2024-03-06,C022,David Miller,5,749.95
3741,2024-01-21,C016,George Hill,3,47.97
3742,2024-03-03,C027,Lorena Ramos,9,143.91
3743,2024-02-09,C034,Andrés Flores,9,891.0
3744,2024-02-04,C023,Sofía Aguilar,2,799.98
3745,2024-02-19,C017,Lucía Ortiz,2,359.98
3746,2024-03-12,C017,Lucía Ortiz,4,3196.0
3747,2024-03-20,C019,Karina Vega,2,71.98
3748,2024-01-03,C004,James Johnson,6,1019.94
3749,2024-01-14,C039,Valeria Vidal,5,199.95000000000002
3750,2024-03-25,C017,Lucía Ortiz,1,19.99
3751,2024-01-14,C018,Raymond Green,5,899.95
3752,2024-03-23,C050,Miguel Cook,3,509.97
3753,2024-02-01,C028,Arthur Wright,9,1619.91
3754,2024-03-09,C004,James Johnson,3,899.97
3755,2024-01-09,C033,Melissa Woods,8,119.92
3756,2024-03-09,C005,Diana Palacios,6,4794.0
3757,2024-01-17,C026,Aaron Stewart,7,419.93
3758,2024-01-13,C028,Arthur Wright,5,599.9499999999999
3759,2024-02-27,C028,Arthur Wright,9,1529.91
3760,2024-01-29,C005,Diana Palacios,1,99.0
3761,2024-03-01,C007,Karen Soto,7,419.93
3762,2024-01-16,C008,Robert Brown,1,149.99
3763,2024-02-18,C029,Beatriz Delgado,8,479.92
3764,2024-02-06,C041,Elisa Méndez,4,3196.0
3765,2024-03-22,C047,Paula Vivas,6,2399.94
3766,2024-03-15,C050,Miguel Cook,2,25.0
3767,2024-03-13,C014,Daniel Walker,8,159.92
3768,2024-01-13,C008,Robert Brown,1,12.5
3769,2024-03-14,C009,Isabel Ruiz,2,51.0
3770,2024-02-14,C011,Nicole Díaz,4,239.96
3771,2024-02-16,C016,George Hill,7,104.93
3772,2024-03-26,C004,James Johnson,2,119.98
3773,2024-03-14,C039,Valeria Vidal,10,359.90000000000003
3774,2024-03-06,C034,Andrés Flores,1,59.99
3775,2024-03-04,C049,Rebeca Ponce,4,59.96
3776,2024-02-09,C036,Ryan Hughes,4,59.96
3777,2024-01-03,C033,Melissa Woods,8,79.92
3778,2024-01-26,C045,Carmen Reyes,10,7990.0
3779,2024-03-01,C008,Robert Brown,10,2990.0
3780,2024-03-30,C028,Arthur Wright,4,239.96
3781,2024-02-05,C010,Carlos Montes,5,49.95
3782,2024-01-04,C041,Elisa Méndez,2,239.98
3783,2024-01-04,C029,Beatriz Delgado,8,287.92
3784,2024-03-18,C026,Aaron Stewart,7,1049.93
3785,2024-02-07,C005,Diana Palacios,8,1439.92
3786,2024-02-20,C028,Arthur Wright,5,749.95
3787,2024-02-05,C020,Henry Phillips,5,99.94999999999999
3788,2024-01-12,C033,Melissa Woods,4,599.96
3789,2024-03-06,C037,Cecilia Díaz,1,59.99
3790,2024-02-02,C001,Ana Martínez,5,1495.0
3791,2024-01-16,C016,George Hill,3,47.97
3792,2024-01-17,C014,Daniel Walker,4,159.96
3793,2024-01-17,C020,Henry Phillips,1,119.99
3794,2024-03-10,C028,Arthur Wright,10,599.9
3795,2024-01-18,C005,Diana Palacios,3,359.96999999999997
3796,2024-03-21,C027,Lorena Ramos,4,719.96
3797,2024-01-10,C004,James Johnson,6,719.9399999999999
3798,2024-01-27,C037,Cecilia Díaz,2,359.98
3799,2024-02-26,C019,Karina Vega,2,1598.0
3800,2024-03-12,C005,Diana Palacios,10,255.0
3801,2024-03-22,C041,Elisa Méndez,3,179.97
3802,2024-01-12,C019,Karina Vega,8,1439.92
3803,2024-02-27,C010,Carlos Montes,2,79.98
3804,2024-01-02,C013,Patricia Sánchez,1,299.0
3805,2024-02-05,C024,Paul Carter,8,119.92
3806,2024-02-12,C019,Karina Vega,4,39.96
3807,2024-02-22,C042,Ethan Perry,1,9.99
3808,2024-03-23,C039,Valeria Vidal,7,2799.9300000000003
3809,2024-03-14,C006,Juan López,8,792.0
3810,2024-03-16,C036,Ryan Hughes,5,1499.95
3811,2024-03-22,C024,Paul Carter,2,339.98
3812,2024-03-24,C013,Patricia Sánchez,7,2799.9300000000003
3813,2024-01-27,C002,John Smith,10,2499.9
3814,2024-02-13,C018,Raymond Green,9,891.0
3815,2024-01-26,C002,John Smith,10,2999.9
3816,2024-03-16,C009,Isabel Ruiz,7,419.93
3817,2024-02-22,C044,Chris Butler,8,287.92
3818,2024-03-16,C038,Tom Sanders,1,179.99
3819,2024-01-31,C033,Melissa Woods,2,51.0
3820,2024-01-03,C008,Robert Brown,10,99.9
3821,2024-03-10,C049,Rebeca Ponce,6,899.94
3822,2024-03-24,C018,Raymond Green,2,359.98
3823,2024-01-09,C035,Luciana Ramos,8,204.0
3824,2024-01-10,C039,Valeria Vidal,3,449.97
3825,2024-01-06,C005,Diana Palacios,4,102.0
3826,2024-01-19,C027,Lorena Ramos,5,299.95
3827,2024-03-15,C022,David Miller,5,199.95000000000002
3828,2024-01-22,C031,Nuria Sandoval,7,2799.9300000000003
3829,2024-03-16,C017,Lucía Ortiz,7,693.0
3830,2024-02-28,C050,Miguel Cook,5,299.95
3831,2024-03-12,C003,María Gutiérrez,7,69.93
3832,2024-02-15,C002,John Smith,9,3599.91
3833,2024-03-05,C013,Patricia Sánchez,4,102.0
3834,2024-01-05,C043,Raquel Martín,6,2399.94
3835,2024-02-13,C033,Melissa Woods,5,74.95
3836,2024-03-09,C035,Luciana Ramos,5,79.95
3837,2024-01-20,C022,David Miller,5,749.95
3838,2024-01-02,C025,Elena Torres,2,119.98
3839,2024-01-17,C016,George Hill,4,159.96
3840,2024-01-24,C002,John Smith,3,59.97
3841,2024-02-25,C028,Arthur Wright,3,897.0
3842,2024-02-25,C042,Ethan Perry,5,299.95
3843,2024-01-27,C014,Daniel Walker,4,999.96
3844,2024-02-29,C003,María Gutiérrez,5,127.5
3845,2024-02-20,C004,James Johnson,7,1259.93
3846,2024-03-19,C005,Diana Palacios,2,299.98
3847,2024-03-17,C009,Isabel Ruiz,10,255.0
3848,2024-02-26,C026,Aaron Stewart,1,179.99
3849,2024-02-29,C012,Michael Davis,4,396.0
3850,2024-02-20,C018,Raymond Green,8,1999.92
3851,2024-02-02,C032,Jorge Collins,1,15.99
3852,2024-02-12,C003,María Gutiérrez,7,693.0
3853,2024-01-08,C020,Henry Phillips,4,479.96
3854,2024-03-21,C032,Jorge Collins,8,1439.92
3855,2024-01-15,C040,Joseph Edwards,9,891.0
3856,2024-01-17,C015,Sonia Reyes,4,1199.96
3857,2024-03-21,C029,Beatriz Delgado,5,79.95
3858,2024-01-03,C023,Sofía Aguilar,3,359.96999999999997
3859,2024-02-10,C035,Luciana Ramos,7,87.5
3860,2024-01-26,C005,Diana Palacios,3,179.97
3861,2024-03-18,C019,Karina Vega,7,279.93
3862,2024-02-25,C021,Adriana Román,9,112.5
3863,2024-02-12,C030,Eduardo Freeman,5,79.95
3864,2024-02-18,C016,George Hill,4,50.0
3865,2024-02-28,C004,James Johnson,4,999.96
3866,2024-02-14,C007,Karen Soto,10,159.9
3867,2024-03-23,C040,Joseph Edwards,8,1359.92
3868,2024-02-21,C016,George Hill,7,1749.93
3869,2024-02-07,C021,Adriana Román,6,95.94
3870,2024-01-18,C029,Beatriz Delgado,5,495.0
3871,2024-02-17,C027,Lorena Ramos,4,3196.0
3872,2024-03-07,C030,Eduardo Freeman,2,119.98
3873,2024-03-12,C047,Paula Vivas,6,1799.94
3874,2024-01-01,C025,Elena Torres,4,159.96
3875,2024-01-04,C021,Adriana Román,7,839.93
3876,2024-03-13,C005,Diana Palacios,6,594.0
3877,2024-03-10,C043,Raquel Martín,5,1999.95
3878,2024-03-09,C018,Raymond Green,5,49.95
3879,2024-01-11,C046,Louis Kelly,1,19.99
3880,2024-03-11,C003,María Gutiérrez,7,2093.0
3881,2024-02-25,C028,Arthur Wright,4,59.96
3882,2024-01-09,C032,Jorge Collins,3,297.0
3883,2024-03-29,C034,Andrés Flores,2,598.0
3884,2024-03-31,C049,Rebeca Ponce,10,2499.9
3885,2024-02-15,C024,Paul Carter,5,74.95
3886,2024-01-05,C009,Isabel Ruiz,3,509.97
3887,2024-01-10,C009,Isabel Ruiz,2,499.98
3888,2024-01-14,C001,Ana Martínez,3,359.96999999999997
3889,2024-01-05,C041,Elisa Méndez,3,179.97
3890,2024-03-10,C007,Karen Soto,7,1259.93
3891,2024-01-27,C024,Paul Carter,4,50.0
3892,2024-03-01,C023,Sofía Aguilar,5,749.95
3893,2024-01-03,C031,Nuria Sandoval,4,1196.0
3894,2024-01-18,C038,Tom Sanders,6,359.94
3895,2024-03-09,C027,Lorena Ramos,10,125.0
3896,2024-01-07,C032,Jorge Collins,3,29.97
3897,2024-03-09,C020,Henry Phillips,7,419.93
3898,2024-03-05,C003,María Gutiérrez,8,100.0
3899,2024-01-07,C037,Cecilia Díaz,9,539.91
3900,2024-03-24,C030,Eduardo Freeman,3,897.0
3901,2024-03-25,C047,Paula Vivas,2,339.98
3902,2024-01-23,C011,Nicole Díaz,3,107.97
3903,2024-03-22,C028,Arthur Wright,4,159.96
3904,2024-01-07,C038,Tom Sanders,6,1794.0
3905,2024-01-28,C024,Paul Carter,6,1499.94
3906,2024-03-21,C040,Joseph Edwards,4,159.96
3907,2024-03-27,C040,Joseph Edwards,8,2392.0
3908,2024-01-29,C026,Aaron Stewart,2,598.0
3909,2024-02-17,C013,Patricia Sánchez,10,159.9
3910,2024-03-26,C034,Andrés Flores,7,693.0
3911,2024-01-25,C018,Raymond Green,3,37.5
3912,2024-02-16,C026,Aaron Stewart,9,1079.9099999999999
3913,2024-03-06,C046,Louis Kelly,3,1199.97
3914,2024-02-08,C018,Raymond Green,3,59.97
3915,2024-02-27,C045,Carmen Reyes,2,1598.0
3916,2024-03-08,C037,Cecilia Díaz,9,7191.0
3917,2024-03-13,C019,Karina Vega,4,239.96
3918,2024-01-17,C030,Eduardo Freeman,1,59.99
3919,2024-02-07,C017,Lucía Ortiz,2,339.98
3920,2024-01-18,C030,Eduardo Freeman,10,1499.9
3921,2024-01-28,C011,Nicole Díaz,3,899.97
3922,2024-01-16,C039,Valeria Vidal,1,149.99
3923,2024-02-06,C049,Rebeca Ponce,3,1199.97
3924,2024-03-06,C041,Elisa Méndez,2,51.0
3925,2024-03-24,C004,James Johnson,2,598.0
3926,2024-02-18,C048,Steven Howard,7,419.93
3927,2024-02-05,C002,John Smith,10,2990.0
3928,2024-01-11,C047,Paula Vivas,9,2691.0
3929,2024-03-14,C021,Adriana Román,10,359.90000000000003
3930,2024-01-01,C043,Raquel Martín,8,2399.92
3931,2024-01-21,C017,Lucía Ortiz,6,899.94
3932,2024-01-28,C027,Lorena Ramos,6,359.94
3933,2024-03-18,C043,Raquel Martín,2,79.98
3934,2024-02-17,C007,Karen Soto,2,79.98
3935,2024-02-25,C001,Ana Martínez,3,297.0
3936,2024-03-06,C021,Adriana Román,5,495.0
3937,2024-01-23,C016,George Hill,1,249.99
3938,2024-01-08,C025,Elena Torres,5,99.94999999999999
3939,2024-01-20,C045,Carmen Reyes,4,39.96
3940,2024-03-24,C045,Carmen Reyes,4,3196.0
3941,2024-02-28,C007,Karen Soto,10,199.89999999999998
3942,2024-02-25,C048,Steven Howard,3,107.97
3943,2024-02-21,C042,Ethan Perry,10,159.9
3944,2024-01-14,C023,Sofía Aguilar,7,2093.0
3945,2024-03-14,C019,Karina Vega,10,3999.9
3946,2024-01-13,C037,Cecilia Díaz,1,19.99
3947,2024-02-06,C009,Isabel Ruiz,6,239.94
3948,2024-01-13,C030,Eduardo Freeman,1,799.0
3949,2024-03-11,C029,Beatriz Delgado,3,44.97
3950,2024-02-13,C044,Chris Butler,10,599.9
3951,2024-03-08,C037,Cecilia Díaz,3,539.97
3952,2024-02-07,C038,Tom Sanders,5,495.0
3953,2024-03-29,C008,Robert Brown,6,1799.94
3954,2024-01-28,C044,Chris Butler,2,239.98
3955,2024-03-26,C025,Elena Torres,8,2399.92
3956,2024-03-26,C009,Isabel Ruiz,2,31.98
3957,2024-02-20,C007,Karen Soto,5,199.95000000000002
3958,2024-02-23,C014,Daniel Walker,4,3196.0
3959,2024-01-02,C018,Raymond Green,6,899.94
3960,2024-02-26,C005,Diana Palacios,2,79.98
3961,2024-02-26,C048,Steven Howard,8,1439.92
3962,2024-03-01,C039,Valeria Vidal,8,792.0
3963,2024-01-13,C006,Juan López,10,990.0
3964,2024-01-26,C046,Louis Kelly,2,19.98
3965,2024-03-22,C009,Isabel Ruiz,7,251.93
3966,2024-01-13,C024,Paul Carter,3,897.0
3967,2024-01-26,C025,Elena Torres,5,1495.0
3968,2024-01-14,C026,Aaron Stewart,4,679.96
3969,2024-02-27,C029,Beatriz Delgado,7,69.93
3970,2024-01-28,C008,Robert Brown,10,359.90000000000003
3971,2024-02-17,C033,Melissa Woods,10,125.0
3972,2024-01-15,C015,Sonia Reyes,9,1079.9099999999999
3973,2024-01-07,C046,Louis Kelly,1,9.99
3974,2024-02-05,C006,Juan López,2,598.0
3975,2024-02-19,C047,Paula Vivas,10,149.9
3976,2024-02-03,C030,Eduardo Freeman,4,599.96
3977,2024-02-12,C050,Miguel Cook,3,297.0
3978,2024-02-12,C025,Elena Torres,9,323.91
3979,2024-01-08,C047,Paula Vivas,3,539.97
3980,2024-01-30,C029,Beatriz Delgado,8,100.0
3981,2024-01-08,C029,Beatriz Delgado,3,44.97
3982,2024-03-09,C006,Juan López,3,2397.0
3983,2024-01-24,C027,Lorena Ramos,3,59.97
3984,2024-01-05,C009,Isabel Ruiz,10,2499.9
3985,2024-03-21,C037,Cecilia Díaz,1,249.99
3986,2024-02-08,C003,María Gutiérrez,9,2249.91
3987,2024-01-19,C003,María Gutiérrez,10,99.9
3988,2024-02-29,C018,Raymond Green,3,47.97
3989,2024-02-16,C036,Ryan Hughes,2,19.98
3990,2024-01-04,C046,Louis Kelly,6,215.94
3991,2024-03-30,C021,Adriana Román,5,199.95000000000002
3992,2024-02-12,C023,Sofía Aguilar,6,1794.0
3993,2024-03-04,C035,Luciana Ramos,7,2099.9300000000003
3994,2024-03-26,C046,Louis Kelly,2,1598.0
3995,2024-03-18,C021,Adriana Román,9,3599.91
3996,2024-02-01,C027,Lorena Ramos,6,119.94
3997,2024-01-03,C015,Sonia Reyes,7,279.93
3998,2024-03-06,C001,Ana Martínez,4,1199.96
3999,2024-03-20,C031,Nuria Sandoval,4,719.96
4000,2024-01-17,C035,Luciana Ramos,8,1999.92
